상세영업상태명,소재지전체주소,도로명전체주소,사업장명,숙박업상세명,X좌표(Bessel),Y좌표(Bessel),X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM),geometry,자치구,행정동,ADSTRD_CD,ADSTRD_NM
영업,서울특별시 강북구 수유동 175-6,서울특별시 강북구 도봉로95길 19 (수유동),우이,여관업,202368.214287251,459894.101434599,127.0276196625093,37.64140937903046,958325.0129031,1960319.760854497,POINT (958325.0129031 1960319.7608544973),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 수유동 90-7,서울특별시 강북구 도봉로73길 31 (수유동),필모텔,여관업,201942.089117727,458952.412124743,127.02278913110716,37.63292593839439,957894.05741417,1959380.7120585584,POINT (957894.05741417 1959380.7120585586),강북구,수유동,11305615,수유1동
영업,서울특별시 강북구 수유동 191-63,서울특별시 강북구 도봉로89길 5-10 (수유동),수유장여관,여관업,202187.952367651,459600.277131924,127.02557639288244,37.63876252332436,958143.2627161012,1960027.011759728,POINT (958143.2627161012 1960027.0117597282),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 미아동 160-22,서울특별시 강북구 덕릉로28길 26 (미아동),샙터,숙박업 기타,202057.76679567,459017.315539919,127.02409981829555,37.63351046053204,958010.0334089856,1959444.975186391,POINT (958010.0334089855 1959444.975186391),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 수유동 230-25,서울특별시 강북구 도봉로83길 15 (수유동),오투존,여관업,202025.881724256,459459.415061525,127.02373977604086,37.63749374790285,957980.5089150096,1959887.066883467,POINT (957980.5089150097 1959887.066883467),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 번동 446-49,서울특별시 강북구 오패산로79길 8 (번동),에이치호텔(H.HOTEL),여관업,202198.388497826,459448.834173233,127.0256941908094,37.63739803225209,958152.8903677248,1959875.5740858992,POINT (958152.8903677249 1959875.5740858992),강북구,번동,11305595,번1동
영업,서울특별시 강북구 번동 468-6,"서울특별시 강북구 한천로132길 42, 2,3층 (번동)",수유하루,숙박업 기타,202567.238783289,459794.457132583,127.02987432242392,37.640511086462894,958523.42833417,1960219.099464764,POINT (958523.4283341699 1960219.0994647637),강북구,번동,11305595,번1동
영업,서울특별시 강북구 우이동 224-4,서울특별시 강북구 삼양로181길 110 (우이동),386친구들,여관업,200720.439903668,462882.554112136,127.00895261638442,37.66833724112994,956693.7752436148,1963315.7719859253,POINT (956693.7752436147 1963315.7719859253),강북구,우이동,11305645,우이동
영업,서울특별시 관악구 봉천동 894-12,서울특별시 관악구 남부순환로 1770-6 (봉천동),명동파크,여관업,195210.240912665,442144.592039599,126.9466353258374,37.48147833822243,951075.7774101108,1942615.2484261252,POINT (951075.7774101109 1942615.2484261254),관악구,봉천동,11620595,청룡동
영업,서울특별시 강북구 미아동 223-24,서울특별시 강북구 도봉로53길 32 (미아동),제일장,여관업,202044.19825778,458256.329249215,127.02394403945728,37.62665416552384,957992.4295265682,1958684.3658751636,POINT (957992.4295265682 1958684.3658751633),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 미아동 775-31,서울특별시 강북구 삼양로54길 17-3 (미아동),휴,여관업,201642.912012957,458011.284023174,127.01939772820288,37.624447134730126,957590.0029208184,1958441.5493661768,POINT (957590.0029208185 1958441.5493661768),강북구,미아동,11305555,송천동
영업,서울특별시 강북구 미아동 202-9,서울특별시 강북구 솔매로45길 102-2 (미아동),우리장여관,여관업,202041.223242953,458689.377046325,127.02391150877752,37.63055584128327,957991.7550786554,1959117.255949354,POINT (957991.7550786554 1959117.255949354),강북구,미아동,11305535,미아동
영업,서울특별시 관악구 신림동 1433-89,서울특별시 관악구 남부순환로 1593-6 (신림동),아람장,여관업,193527.252060955,442468.267453303,126.92760446289172,37.48438428595803,949395.161346893,1942947.704027177,POINT (949395.161346893 1942947.704027177),관악구,신림동,11620695,신림동
영업,서울특별시 강북구 미아동 775-26,서울특별시 강북구 솔매로 62-3 (미아동),샤-인,여관업,201619.686704559,458036.720490232,127.01913469306788,37.62467635166365,957566.9219558092,1958467.098961978,POINT (957566.9219558092 1958467.098961978),강북구,미아동,11305555,송천동
영업,서울특별시 강북구 미아동 160-8 4층,"서울특별시 강북구 도봉로 284-9, 4층 (미아동)",코지하우스,여관업,202047.101089588,459067.064178895,127.023979120649,37.63395870794845,957999.6361595008,1959494.7605290976,POINT (957999.6361595007 1959494.7605290979),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 수유동 178-22번지,서울특별시 강북구 한천로144길 5-4 (수유동),정은,여관업,202166.779964672,459914.55285881,127.02533741619877,37.64159412440734,958123.7679592948,1960341.273954285,POINT (958123.7679592947 1960341.273954285),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 수유동 274-1,서울특별시 강북구 삼양로 500-18 (수유동),리치 다이아몬드,관광호텔,201305.455244726,460570.957809466,127.01557946498036,37.64750974508928,957266.2746608746,1961001.9911503785,POINT (957266.2746608746 1961001.9911503785),강북구,수유동,11305625,수유2동
영업,서울특별시 강북구 수유동 90-9,서울특별시 강북구 도봉로73길 25 (수유동),HOTEL 4월 2일,여관업,201952.460410144,458932.457332038,127.0229065757681,37.6327461288111,957904.318587403,1959360.7101855136,POINT (957904.318587403 1959360.7101855136),강북구,수유동,11305615,수유1동
영업,서울특별시 강북구 수유동 568-58,서울특별시 강북구 4.19로 28 (수유동),오투,여관업,200914.048096204,460581.804031265,127.01114436619456,37.64760791205587,956875.0815594862,1961014.9122057827,POINT (956875.0815594862 1961014.9122057827),강북구,수유동,11305645,우이동
영업,서울특별시 강북구 미아동 37-5,서울특별시 강북구 월계로3길 43 (미아동),제이(J),여관업,202668.097593864,456589.902039065,127.03100565981956,37.6116384295787,958607.2322996404,1957015.294885194,POINT (958607.2322996405 1957015.294885194),강북구,미아동,11305545,송중동
영업,서울특별시 강북구 수유동 173-7,서울특별시 강북구 도봉로95길 6 (수유동),스테이 에이치,여관업,202429.288130931,459866.494894188,127.02831155628326,37.641160495374365,958385.915627998,1960291.8410081272,POINT (958385.9156279981 1960291.8410081272),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 번동 446-42,서울특별시 강북구 오패산로79길 13 (번동),365호텔,여관업,202200.670940026,459416.830228928,127.02571995659206,37.6371096785896,958155.0019290989,1959843.5708498308,POINT (958155.0019290987 1959843.5708498308),강북구,번동,11305595,번1동
영업,서울특별시 강북구 미아동 42-115,서울특별시 강북구 월계로5길 3 (미아동),삼호,여관업,202767.346357286,456446.725584634,127.03212919793756,37.61034814992579,958705.6813053364,1956871.649124545,POINT (958705.6813053364 1956871.649124545),강북구,미아동,11305545,송중동
영업,서울특별시 관악구 신림동 1422-31,서울특별시 관악구 신림로64길 16 (신림동),포도모텔,여관업,193796.499920643,442525.99298378,126.93064822454544,37.48490625828628,949664.6093826516,1943003.9819348485,POINT (949664.6093826517 1943003.9819348485),관악구,신림동,11620695,신림동
영업,서울특별시 관악구 봉천동 856-8,서울특별시 관악구 남부순환로224길 32 (봉천동),ZIP MOTEL,일반호텔,195774.025190577,441924.815228172,126.95301079251844,37.47950093461928,951638.1769098064,1942392.574442597,POINT (951638.1769098064 1942392.574442597),관악구,봉천동,11620585,낙성대동
영업,서울특별시 관악구 신림동 1431-27,서울특별시 관악구 신림동1길 17 (신림동),황금모텔,여관업,193602.593003452,442725.471423287,126.92845404920772,37.486702224103816,949471.8341378073,1943204.4086137684,POINT (949471.8341378071 1943204.4086137684),관악구,신림동,11620695,신림동
영업,서울특별시 강서구 화곡동 938-15번지,서울특별시 강서구 월정로20길 5 (화곡동),모텔노블레스,여관업,185690.537819127,447513.441195365,126.8389002040556,37.529752350673554,941588.195674922,1948032.4241146843,POINT (941588.1956749221 1948032.4241146843),강서구,화곡동,11500540,화곡1동
영업,서울특별시 강서구 외발산동 426,서울특별시 강서구 방화대로 94 (외발산동),메이필드호텔,관광호텔,183863.692502412,449443.610735042,126.81818997557176,37.54711268553788,939772.2763506132,1949971.5376530683,POINT (939772.2763506133 1949971.5376530685),강서구,외발산동,11500611,발산1동
영업,서울특별시 강동구 천호동 552번지,서울특별시 강동구 구천면로28길 15 (천호동),명동여인숙,여관업,211338.001437249,448667.763335838,127.12907690462944,37.540195776664895,967231.6033922676,1949050.3926523405,POINT (967231.6033922675 1949050.3926523405),강동구,천호동,11740620,천호3동
영업,서울특별시 강동구 천호동 326-19,서울특별시 강동구 천중로 13-1 (천호동),이레,여관업,210846.487722714,449309.511056285,127.1235248917408,37.545983736307214,966743.6921471102,1949694.4817617123,POINT (966743.6921471102 1949694.4817617123),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 천호동 550-12,서울특별시 강동구 진황도로 9 (천호동),씨티모텔,여관업,211315.020590071,448653.903297665,127.1288166661095,37.54007117962665,967208.558534265,1949036.6600791684,POINT (967208.558534265 1949036.6600791684),강동구,천호동,11740620,천호3동
영업,서울특별시 강동구 천호동 427-39번지,서울특별시 강동구 올림픽로72길 19-4 (천호동),호텔 6월,여관업,210995.547006806,448600.927665918,127.12520106841431,37.53959771533348,966888.9353141764,1948985.399057548,POINT (966888.9353141765 1948985.3990575478),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 성내동 417-5번지,서울특별시 강동구 풍성로 210 (성내동),발리관광호텔,관광호텔,211855.041782136,447431.586848941,127.13490733112016,37.52905147355301,967741.8817130572,1947811.984575505,POINT (967741.8817130572 1947811.9845755051),강동구,성내동,11740660,성내3동
영업,서울특별시 강동구 천호동 427-4,서울특별시 강동구 구천면로24길 20-31 (천호동),라벤더,여관업,210980.081792003,448647.823358979,127.12502677916346,37.54002042424075,966873.7249393578,1949032.3574644343,POINT (966873.7249393578 1949032.3574644346),강동구,천호동,11740610,천호2동
영업,서울특별시 강남구 논현동 248-7,서울특별시 강남구 언주로 640 (논현동),그랜드머큐어 임피리얼팰리스서울,관광호텔,203102.074986325,445751.652027981,127.03587590882915,37.513985664337085,958983.5727854412,1946179.0951539667,POINT (958983.5727854412 1946179.0951539667),강남구,논현동,11680531,논현2동
영업,서울특별시 강남구 청담동 132-17,서울특별시 강남구 영동대로 712 (청담동),라비타호텔,관광호텔,204964.378144648,446579.714676861,127.05694589350674,37.52143846748533,960849.5120401274,1946996.960896105,POINT (960849.5120401274 1946996.960896105),강남구,청담동,11680565,청담동
영업,서울특별시 강남구 논현동 116,"서울특별시 강남구 학동로43길 8, 지상3~5층 (논현동)",휴호텔,여관업,203240.351494354,446046.614604681,127.03744122519971,37.51664280077377,959123.3559233056,1946473.2069210676,POINT (959123.3559233056 1946473.2069210673),강남구,논현동,11680531,논현2동
영업,서울특별시 강남구 논현동 7-1,서울특별시 강남구 도산대로 166 (논현동),하이랜드호텔,여관업,202298.048786543,446281.513141502,127.02678319480349,37.51876198781505,958182.6753728488,1946713.002049498,POINT (958182.6753728488 1946713.002049498),강남구,논현동,11680521,논현1동
영업,서울특별시 강남구 역삼동 776-19번지,서울특별시 강남구 논현로 328 (역삼동),아마레호텔,여관업,203488.407295655,443603.819630338,127.04023571043612,37.49463238761543,959358.3775194172,1944030.080159374,POINT (959358.3775194172 1944030.080159374),강남구,역삼동,11680650,역삼2동
영업,서울특별시 강북구 수유동 191-22,서울특별시 강북구 도봉로89길 5-15 (수유동),수유역모텔,여관업,202179.399557091,459566.966869951,127.02547939430646,37.6384624251185,958134.5364245662,1959993.7602742463,POINT (958134.5364245662 1959993.7602742466),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 수유동 570-2,서울특별시 강북구 4.19로 26 (수유동),영호텔,관광호텔,200934.182307911,460594.794065117,127.01137252666618,37.647724930319214,956895.276732056,1961027.7900957644,POINT (956895.2767320559 1961027.7900957644),강북구,수유동,11305645,우이동
영업,서울특별시 강북구 수유동 7-13,서울특별시 강북구 수유로 80 (수유동),퍼니(FUNNY),여관업,201912.965263714,459308.097592717,127.02246008666998,37.63613064527436,957866.8340785898,1959736.4097064072,POINT (957866.8340785898 1959736.4097064072),강북구,수유동,11305660,인수동
영업,서울특별시 강북구 미아동 217-19,서울특별시 강북구 도봉로65길 25 (미아동),수호장,여관업,201986.111939082,458572.590914444,127.0232868668112,37.62950373992431,957936.045727504,1959000.80924618,POINT (957936.045727504 1959000.8092461799),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 수유동 168-21번지,서울특별시 강북구 도봉로99길 3-3 (수유동),여로여관,여관업,202517.193690848,459981.900597224,127.02930793386535,37.6422000437127,958474.398882066,1960406.733518608,POINT (958474.3988820659 1960406.7335186081),강북구,수유동,11305635,수유3동
영업,서울특별시 강북구 미아동 460-55번지,서울특별시 강북구 솔샘로64길 45 (미아동),벌꿀모텔,여관업,202462.793464061,457025.035127306,127.02868186212972,37.61555945490064,958404.3201908838,1957451.3431284924,POINT (958404.3201908838 1957451.3431284924),강북구,미아동,11305555,송천동
영업,서울특별시 강북구 미아동 304-16,서울특별시 강북구 도봉로49길 7 (미아동),톰지모텔,여관업,202229.541977454,458080.289523194,127.02604309753228,37.62506766633754,958176.7643054704,1958507.412636929,POINT (958176.7643054705 1958507.412636929),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 미아동 159-47,서울특별시 강북구 도봉로78길 11 (미아동),하트모텔,여관업,202075.616447846,459049.40141451,127.02430212650462,37.63379950837929,958028.0462967164,1959476.953415256,POINT (958028.0462967163 1959476.953415256),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 미아동 138-76,서울특별시 강북구 도봉로18길 3 (미아동),초원장,여관업,202579.032269507,457259.558289918,127.0299992288792,37.61767215303264,958521.7572903312,1957685.155173433,POINT (958521.7572903312 1957685.155173433),강북구,미아동,11305545,송중동
영업,서울특별시 강북구 수유동 81-8,서울특별시 강북구 도봉로73길 7-3 (수유동),하이모텔,여관업,201988.536149037,458832.949076371,127.02331501434902,37.6318495061868,957939.851467737,1959261.0502261184,POINT (957939.851467737 1959261.0502261186),강북구,수유동,11305615,수유1동
영업,서울특별시 강서구 방화동 489-5번지,서울특별시 강서구 양천로 41 (방화동),대성여인숙,여인숙업,183007.440662947,452332.290803158,126.80843355070792,37.57312380094578,938931.6658054856,1952863.65855212,POINT (938931.6658054857 1952863.65855212),강서구,방화동,11500630,방화1동
영업,서울특별시 구로구 가리봉동 89-175 유정장여관,"서울특별시 구로구 구로동로 22, 유정장여관 (가리봉동)",유정장,여관업,189926.176681702,442403.281580676,126.88688980482928,37.48376627975226,945795.143420073,1942901.8025721305,POINT (945795.143420073 1942901.8025721305),구로구,가리봉동,11530595,가리봉동
영업,서울특별시 구로구 오류동 47-26번지,서울특별시 구로구 경인로20나길 54 (오류동),리베라,여관업,185892.732951693,443562.632889884,126.84126382088354,37.49415895809245,941769.3895239292,1944082.057604201,POINT (941769.3895239292 1944082.0576042011),구로구,오류동,11530770,오류1동
영업,서울특별시 강동구 천호동 416-6,서울특별시 강동구 구천면로24길 13 (천호동),호텔8월,여관업,211088.078271674,448650.667001679,127.12624878961792,37.54004476090198,966981.6921912518,1949034.627670973,POINT (966981.6921912518 1949034.627670973),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 길동 386-5,"서울특별시 강동구 천중로38길 69, 2호 (길동)",스테이온어스,여관업,212067.5917227,448426.711983473,127.13732821256316,37.53801472226743,967959.6166070674,1948805.574374507,POINT (967959.6166070674 1948805.574374507),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 556-3,서울특별시 강동구 진황도로23길 12 (천호동),M모텔,여관업,211399.645032098,448591.463790306,127.12977321892716,37.539507569643845,967292.8173742212,1948973.797788756,POINT (967292.8173742213 1948973.797788756),강동구,천호동,11740620,천호3동
영업,서울특별시 강동구 길동 413-14,서울특별시 강동구 진황도로43길 3 (길동),하이스테이 강동,여관업,212135.833474135,448176.323180125,127.13809622479756,37.53575785234148,968026.5035868696,1948554.926990589,POINT (968026.5035868696 1948554.9269905887),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 324-39,서울특별시 강동구 천중로 27 (천호동),바고관광호텔,관광호텔,210981.596844031,449282.085359224,127.1250533500431,37.5457350441498,966878.6005205452,1949666.3512788,POINT (966878.6005205453 1949666.3512787998),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 길동 412-14,서울특별시 강동구 양재대로109길 22 (길동),오라호텔,여관업,212205.787403233,448264.640144162,127.13888915958046,37.5365526619683,968096.89668396,1948642.8369673528,POINT (968096.8966839599 1948642.8369673532),강동구,길동,11740685,길동
영업,서울특별시 강동구 암사동 489-66,서울특별시 강동구 상암로 97 (암사동),허밍스테이,여관업,211753.220362354,449490.298389806,127.1337881607151,37.54760156423029,967651.0107378332,1949870.389400847,POINT (967651.0107378331 1949870.389400847),강동구,암사동,11740570,암사1동
영업,서울특별시 강동구 길동 413-36,서울특별시 강동구 진황도로43길 13 (길동),첼로모텔,여관업,212171.816136674,448192.768866548,127.1385036121426,37.535905554936,968062.5585839504,1948571.175258726,POINT (968062.5585839503 1948571.175258726),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 427-29번지,서울특별시 강동구 구천면로24길 28 (천호동),히트호텔(HIT),여관업,211033.50025702,448588.893143295,127.1256303229552,37.53948883488964,966926.8092283804,1948973.168360769,POINT (966926.8092283804 1948973.168360769),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 길동 415-18,서울특별시 강동구 진황도로 93 (길동),아르고,일반호텔,212025.713738228,448227.378064025,127.13685113532458,37.53621928639328,967916.6996542034,1948606.5443384915,POINT (967916.6996542034 1948606.5443384915),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 454-30 외1필지,"서울특별시 강동구 올림픽로70길 50-10 (천호동,외1필지)",모텔펠리스,여관업,211093.208881131,448505.742992179,127.1263046659613,37.5387389478793,966986.0527597526,1948889.7359350568,POINT (966986.0527597526 1948889.7359350568),강동구,"천호동,외1필지",11740610,천호2동
영업,서울특별시 강동구 길동 413-44번지,서울특별시 강동구 양재대로109길 7 (길동),에스라인,여관업,212190.031234497,448197.496798765,127.13870978048892,37.53594791394045,968080.791238918,1948575.8047337453,POINT (968080.7912389181 1948575.8047337453),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 410-7,서울특별시 강동구 천호대로159길 45 (천호동),성남,여관업,211248.48506988,448593.641499474,127.12806290634562,37.53952903567053,967141.7309989064,1948976.775585276,POINT (967141.7309989063 1948976.775585276),강동구,천호동,11740620,천호3동
영업,서울특별시 강동구 길동 386-3,서울특별시 강동구 천중로40길 70 (길동),넘버25호텔,여관업,212091.718187686,448438.595701434,127.13760138787656,37.53812147918948,967983.796117516,1948817.3253648805,POINT (967983.796117516 1948817.3253648805),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 430-14번지,서울특별시 강동구 올림픽로 654-5 (천호동),무오래호텔,여관업,210905.120429143,448608.917149869,127.12417802569756,37.539670766958366,966798.5881535202,1948993.86442787,POINT (966798.5881535202 1948993.8644278701),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 천호동 427-10,서울특별시 강동구 올림픽로72길 19 (천호동),이너스모텔,여관업,210976.888162331,448606.142810216,127.12499002439182,37.53964492421229,966870.3117565112,1948990.710934408,POINT (966870.3117565113 1948990.7109344082),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 길동 387-11번지,서울특별시 강동구 천중로40길 77 (길동),윈(Win)호텔,일반호텔,212117.122220343,448386.074909082,127.13788796245792,37.5376479403271,968008.9114096132,1948764.6915703183,POINT (968008.9114096133 1948764.6915703185),강동구,길동,11740685,길동
영업,서울특별시 강동구 길동 413-43,서울특별시 강동구 양재대로109길 11 (길동),이프모텔,여관업,212182.990891276,448219.998761932,127.1386304953595,37.53615074703435,968073.8730180762,1948598.334741229,POINT (968073.8730180762 1948598.334741229),강동구,길동,11740685,길동
영업,서울특별시 강남구 역삼동 642,"서울특별시 강남구 테헤란로25길 10, 지상3~20층 (역삼동)",AC호텔 바이 메리어트 서울 강남,관광호텔,203065.439088667,444338.739765925,127.03545575745952,37.50125548082919,958939.4699189732,1944766.9442568535,POINT (958939.4699189733 1944766.9442568538),강남구,역삼동,11680640,역삼1동
영업,서울특별시 강남구 청담동 48-3,서울특별시 강남구 도산대로 508 (청담동),호텔 엔트라(HOTEL entra),관광호텔,204216.450027497,446867.588235408,127.0484868809544,37.52403586107962,960103.4103250974,1947288.680155134,POINT (960103.4103250974 1947288.680155134),강남구,청담동,11680565,청담동
영업,서울특별시 강북구 미아동 189-1,서울특별시 강북구 도봉로76길 10 (미아동),첼로,여관업,202074.523515042,458933.175313715,127.02428942506204,37.63275233894095,958026.3366054344,1959360.779694551,POINT (958026.3366054345 1959360.779694551),강북구,미아동,11305535,미아동
영업,서울특별시 강북구 수유동 94-1,서울특별시 강북구 덕릉로26길 13 (수유동),유리아호텔(YURIA),여관업,201935.914639343,459070.531602811,127.02271948285212,37.63399018170414,957888.5126625376,1959498.8170074304,POINT (957888.5126625377 1959498.8170074306),강북구,수유동,11305615,수유1동
영업,서울특별시 강북구 수유동 47-63,서울특별시 강북구 덕릉로19길 4 (수유동),수호텔,일반호텔,201747.590044599,459153.267672768,127.02058611698976,37.63473597955005,957700.70284313,1959582.5200292373,POINT (957700.7028431299 1959582.5200292373),강북구,수유동,11305660,인수동
영업,서울특별시 강북구 번동 446-20,서울특별시 강북구 오패산로79길 7 (번동),가든파크,여관업,202220.3109477,459438.851660188,127.02594253528204,37.63730804090363,958174.7510153556,1959865.47914918,POINT (958174.7510153556 1959865.4791491798),강북구,번동,11305595,번1동
영업,서울특별시 강북구 수유동 168-40,서울특별시 강북구 한천로140길 72 (수유동),키이토,숙박업 기타,202523.058175237,460018.651678321,127.02937450437663,37.64253114674676,958480.456213042,1960443.438705208,POINT (958480.4562130421 1960443.4387052078),강북구,수유동,11305635,수유3동
영업,서울특별시 강서구 공항동 52-21번지,서울특별시 강서구 송정로 59-1 (공항동),제일여관,여관업,183132.116103162,450891.824911828,126.80987810793536,37.56014774192869,939048.6554723732,1951423.079000988,POINT (939048.6554723732 1951423.0790009878),강서구,공항동,11500620,공항동
영업,서울특별시 강동구 길동 387-6,서울특별시 강동구 천중로42길 78 (길동),마리(MARI),일반호텔,212146.529904705,448389.402781267,127.13822075106282,37.53767753945835,968038.3246305498,1948767.8622519795,POINT (968038.3246305498 1948767.8622519795),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 362-69,서울특별시 강동구 올림픽로80길 49 (천호동),성용낚시-동호장,여관업,211243.600245212,448974.438210358,127.12801343136856,37.54296003612436,967138.8660621814,1949357.441880904,POINT (967138.8660621814 1949357.441880904),강동구,천호동,11740610,천호2동
영업,"서울특별시 강남구 논현동 152-1 ,2,3,4","서울특별시 강남구 논현로 645 (논현동,,2,3,4)",엘리에나호텔,관광호텔,202690.311098955,445426.438993685,127.03121729523832,37.51105676844719,958570.2518751402,1945856.193272432,POINT (958570.2518751402 1945856.193272432),강남구,"논현동,,2,3,4",11680521,논현1동
영업,서울특별시 강남구 역삼동 736-53번지,서울특별시 강남구 논현로87길 17 (역삼동),호텔스타,여관업,203062.813790267,444148.93605811,127.03542529451204,37.499545360698775,958935.8407870176,1944577.23065904,POINT (958935.8407870177 1944577.23065904),강남구,역삼동,11680640,역삼1동
영업,서울특별시 강남구 삼성동 159-9,"서울특별시 강남구 테헤란로87길 46 (삼성동, 호텔오크우드)",호텔오크우드프리미어,관광호텔,205259.527550336,445361.937086207,127.06027605014796,37.510464727975794,961138.0927214816,1945778.1118456053,POINT (961138.0927214817 1945778.1118456053),강남구,"삼성동, 호텔오크우드",11680580,삼성1동
영업,"서울특별시 강남구 삼성동 142-19 ,20호",서울특별시 강남구 선릉로100길 56 (삼성동),타라호텔,일반호텔,204518.446793503,444942.646235246,127.05189155898522,37.50669080147812,960395.090685456,1945362.914428252,POINT (960395.0906854561 1945362.9144282516),강남구,삼성동,11680590,삼성2동
영업,서울특별시 강북구 미아동 775-36,서울특별시 강북구 삼양로54길 7 (미아동),샤인2,여관업,201608.913495547,458029.512359335,127.0190126418506,37.6246114260306,957556.1147878058,1958459.9509139303,POINT (957556.1147878058 1958459.9509139303),강북구,미아동,11305555,송천동
영업,서울특별시 강북구 미아동 329-70,서울특별시 강북구 솔샘로 301 (미아동),자기만의 방,여관업,202220.191491143,457314.407196985,127.02593492061958,37.61816724185985,958163.3515682316,1957741.886974964,POINT (958163.3515682315 1957741.8869749638),강북구,미아동,11305555,송천동
영업,서울특별시 강북구 우이동 238-0,서울특별시 강북구 삼양로181길 142 (우이동),옥류정,여관업,200591.714785018,463115.62748486,127.00749376749457,37.67043725147714,956566.34022098,1963549.4364263825,POINT (956566.34022098 1963549.4364263823),강북구,우이동,11305645,우이동
영업,서울특별시 강북구 미아동 189-27,"서울특별시 강북구 덕릉로28길 52-4, 1~4층 (미아동)",스테이110,여관업,202080.635283103,458894.12249073,127.0243585573366,37.63240046809763,958032.2385454058,1959321.710066736,POINT (958032.2385454058 1959321.710066736),강북구,미아동,11305535,미아동
영업,서울특별시 강서구 화곡동 937-19번지,서울특별시 강서구 월정로20길 8-4 (화곡동),청솔장,여관업,185706.205310866,447484.172415061,126.83907802715429,37.52948888564898,941603.7020974152,1948003.0835288945,POINT (941603.7020974153 1948003.0835288942),강서구,화곡동,11500540,화곡1동
영업,서울특별시 강동구 천호동 452-30번지,서울특별시 강동구 천호대로159길 22-36 (천호동),호텔 감,관광호텔,211302.314479117,448470.034451444,127.12867008485703,37.53841469360632,967194.8833419495,1948852.9340427944,POINT (967194.8833419497 1948852.9340427944),강동구,천호동,11740620,천호3동
영업,서울특별시 강동구 성내동 199-7,서울특별시 강동구 성안로 121 (성내동),월호텔,여관업,211729.922597656,448004.907407488,127.13350093115788,37.53421863341314,967619.8513701004,1948385.7323578384,POINT (967619.8513701004 1948385.7323578382),강동구,성내동,11740650,성내2동
영업,서울특별시 강동구 길동 412-2,서울특별시 강동구 양재대로109길 26 (길동),일루와(iLLUWA),여관업,212212.69263868,448288.015400093,127.13896767440464,37.5367631799154,968103.9229331968,1948666.166016957,POINT (968103.9229331969 1948666.166016957),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 357-11,서울특별시 강동구 올림픽로 680 (천호동),오렌지 모텔,여관업,210970.287788822,448871.542577979,127.12491928295346,37.54203622874928,966865.1204604174,1949256.036821316,POINT (966865.1204604174 1949256.0368213158),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 천호동 454-45,서울특별시 강동구 올림픽로70길 56-10 (천호동),정다운인(IN),여관업,211118.498152719,448494.640837949,127.12659063919698,37.53863861581017,967011.2728285803,1948878.5043331643,POINT (967011.2728285805 1948878.5043331643),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 길동 387-1,서울특별시 강동구 천중로40길 63 (길동),하모니호텔,관광호텔,212136.45903212,448450.725351294,127.13810781165294,37.53823018176559,968028.5828305366,1948829.2129553133,POINT (968028.5828305366 1948829.2129553133),강동구,길동,11740685,길동
영업,서울특별시 강동구 천호동 454-28,서울특별시 강동구 올림픽로70길 50-8 (천호동),티(T)호텔,여관업,211094.506560566,448526.534688102,127.12631966100456,37.53892626360647,966987.460078344,1948910.512224242,POINT (966987.4600783441 1948910.512224242),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 천호동 298,서울특별시 강동구 천중로 90 (천호동),H.S 모텔,여관업,211574.612304035,449144.121621454,127.1317616006489,37.544484794864495,967470.641436358,1949525.3014475952,POINT (967470.6414363581 1949525.3014475952),강동구,천호동,11740610,천호2동
영업,서울특별시 강동구 천호동 429-3,서울특별시 강동구 올림픽로72길 13-1 (천호동),세븐호텔,여관업,210953.622838364,448624.537126596,127.12472705391656,37.53981093020381,966847.1534435924,1949009.2209876892,POINT (966847.1534435925 1949009.2209876894),강동구,천호동,11740610,천호2동
