상세영업상태명,도로명전체주소,사업장명,관광숙박업상세명,X좌표(Bessel),Y좌표(Bessel),X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM),geometry
영업중,서울특별시 강남구 봉은사로 134 (역삼동),도미인 서울 강남,관광호텔업,202535.919022141,444822.174971826,127.02946900789395,37.50561279158855,958412.7219414348,1945252.989146614,POINT (958412.7219414348 1945252.989146614)
영업중,서울특별시 강남구 삼성로96길 20 (삼성동),호텔 유리앤,관광호텔업,205020.248732302,445191.129756305,127.05756854987473,37.50892707448683,960898.0060086587,1945608.6405694499,POINT (960898.0060086587 1945608.6405694499)
영업중,서울특별시 강남구 도산대로 508 (청담동),호텔 엔트라,관광호텔업,204216.450027497,446867.588235408,127.04848688095441,37.52403586107962,960103.4103250974,1947288.680155134,POINT (960103.4103250974 1947288.680155134)
영업중,"서울특별시 강남구 테헤란로 415, L7 HOTELS 강남타워 (삼성동)",(주)호텔롯데 L7 강남,관광호텔업,204488.365267013,444832.873128843,127.05155068061808,37.50570189314605,960364.4400319158,1945253.3448528904,POINT (960364.4400319158 1945253.3448528904)
영업중,서울특별시 강남구 테헤란로 610 (대치동),호텔 글래드 강남 코엑스센터,관광호텔업,205636.367492511,445183.035278769,127.06453692158235,37.508850631521796,961513.8330377591,1945597.286811545,POINT (961513.8330377591 1945597.286811545)
영업중,서울특별시 강남구 언주로85길 27 (역삼동),오월호텔,관광호텔업,203563.297317024,444266.609812808,127.04108572180806,37.50060383944489,959436.7462553071,1944692.20742021,POINT (959436.7462553071 1944692.20742021)
영업중,서울특별시 강남구 도산대로 203 (신사동),포포인츠바이쉐라톤서울강남,관광호텔업,202447.848471025,446447.1648066,127.02847822086234,37.520254127535416,958333.2924245646,1946877.7938810415,POINT (958333.2924245646 1946877.7938810415)
영업중,"서울특별시 강남구 논현로 533, 호텔 세느 (역삼동)",호텔 세느,관광호텔업,203033.435,444637.16,127.03509502540386,37.503944345235546,958909.0586988219,1945065.4141206853,POINT (958909.0586988219 1945065.4141206853)
영업중,서울특별시 강남구 선릉로85길 6 (역삼동),호텔 뉴브,,204272.802698096,444535.336141507,127.04911102519267,37.503022098864136,960147.3889123612,1944957.0691209268,POINT (960147.3889123612 1944957.0691209268)
영업중,서울특별시 강남구 테헤란로33길 6-5 (역삼동),호텔 그라모스 서울 강남,,203455.86,444482.81,127.03987171395438,37.5025522002131,959330.4967908328,1944908.8895181727,POINT (959330.4967908328 1944908.8895181727)
영업중,서울특별시 강남구 언주로87길 11 (역삼동),호텔 컬리넌 역삼,,203651.669007478,444353.684205677,127.0420855380535,37.50138803936588,959525.5434236063,1944778.7789232437,POINT (959525.5434236063 1944778.7789232437)
영업중,서울특별시 강남구 언주로 517 (역삼동),호텔 신라스테이 역삼(Hotel Shilla Stay Yeoksam),관광호텔업,203578.799034139,444715.394917107,127.04126317339903,37.5046473260882,959454.6178821549,1945140.7300027877,POINT (959454.6178821549 1945140.7300027877)
영업중,"서울특별시 구로구 남부순환로105다길 12, 바모스하우스 (가리봉동)",바모스하우스,호스텔업,190311.667218288,441947.454339126,126.89125435038267,37.47966342472813,946178.0722038054,1942444.1117946014,POINT (946178.0722038054 1942444.1117946014)
영업중,서울특별시 구로구 경인로 229 (오류동),호텔 베르누이,관광호텔업,186313.367967351,443926.763932065,126.84601353722378,37.49744612027669,942191.7911586479,1944443.8222166973,POINT (942191.7911586479 1944443.8222166973)
영업중,서울특별시 구로구 경인로 624 (신도림동),라마다 서울 신도림 호텔,관광호텔업,189793.631285586,444899.40426595,126.88535636846628,37.50625482298496,945675.8637517408,1945397.6603781872,POINT (945675.8637517408 1945397.6603781872)
영업중,서울특별시 구로구 디지털로32길 72 (구로동),포포인츠 바이 쉐라톤 서울 구로(Four Points by Sheraton Seoul Guro),관광호텔업,190990.955753109,442338.842381042,126.89892942033087,37.48319674830598,946859.1685339162,1942831.7529408177,POINT (946859.1685339162 1942831.7529408177)
영업중,"서울특별시 구로구 디지털로 300, 지밸리비즈플라자 (구로동)",(주)호텔롯데 롯데시티호텔 구로,관광호텔업,190779.824680954,442527.527966789,126.89653992679213,37.48489470818888,946649.1180776024,1943021.482697116,POINT (946649.1180776024 1943021.482697116)
영업중,서울특별시 강북구 삼양로 500-18 (수유동),베니키아 리치다이아몬드호텔,관광호텔업,201305.455244726,460570.957809466,127.01557946498036,37.64750974508928,957266.2746608746,1961001.9911503785,POINT (957266.2746608746 1961001.9911503785)
영업중,"서울특별시 강북구 4.19로 26 (수유동, 모텔 영)",영호스텔,호스텔업,200934.182307911,460594.794065117,127.01137252666618,37.647724930319214,956895.2767320559,1961027.7900957644,POINT (956895.2767320559 1961027.7900957644)
영업중,"서울특별시 도봉구 도봉로 903 (도봉동, 더데이호텔)",더데이 관광호텔,관광호텔업,203956.522216276,464745.309206513,127.04564147670462,37.68511211720043,959938.4612056701,1965160.5784809734,POINT (959938.4612056701 1965160.5784809734)
영업중,서울특별시 도봉구 도봉로 710 (방학동),(주)써클관광개발 호텔베이 204,관광호텔업,203781.732147085,462825.040991622,127.04365011444617,37.667811774732556,959753.5344389676,1963242.0127738193,POINT (959753.5344389676 1963242.0127738193)
영업중,서울특별시 중구 퇴계로 159-8 (충무로2가),올스테이인,호스텔업,199037.916477276,451051.291993868,126.98989888625674,37.561739471521044,954949.1196307815,1951498.153695926,POINT (954949.1196307815 1951498.153695926)
영업중,서울특별시 중구 수표로 16 (충무로3가),트레블로지 명동 남산,관광호텔업,199114.933047561,451143.358208599,126.99077045565716,37.56256906072514,955026.5937239116,1951589.774999203,POINT (955026.5937239116 1951589.774999203)
영업중,서울특별시 종로구 종로66가길 21 (숭인동),서울앤호텔 동대문,호스텔업,201770.687981914,452337.690748925,127.02083191923454,37.57332876686891,957687.6225731532,1952769.549041446,POINT (957687.6225731532 1952769.549041446)
영업중,서울특별시 구로구 남부순환로105다길 13 (가리봉동),HOSTEL THE CAMINO,호스텔업,190307.024213311,441974.142477597,126.89120150410754,37.47990383590567,946173.57223581,1942470.8141580299,POINT (946173.57223581 1942470.8141580299)
영업중,서울특별시 영등포구 영등포로47길 8-1 (영등포동2가),호텔 바모스,호스텔업,191858.027306326,446421.213263331,126.90868728706769,37.519986904707146,947747.5179587428,1946907.9451308064,POINT (947747.5179587428 1946907.9451308064)
영업중,서울특별시 중구 다동길 30 (다동),호텔 미드시티 명동,관광호텔업,198260.880732247,451708.909162308,126.98110262771796,37.56766333522063,954175.8790215641,1952159.6298243485,POINT (954175.8790215641 1952159.6298243485)
영업중,"서울특별시 영등포구 영등포로25길 20, SH호스텔 (당산동1가)",SH호스텔,호스텔업,190957.999888108,446729.260608743,126.89850247974691,37.52275395275078,946849.472321971,1947220.6401955686,POINT (946849.472321971 1947220.6401955686)
영업중,서울특별시 강남구 도산대로 153 (신사동),호텔 안테룸 서울,관광호텔업,202159.749483028,446291.277157107,127.02521882237465,37.51885028545419,958044.4831875906,1946723.4946657186,POINT (958044.4831875906 1946723.4946657186)
영업중,서울특별시 중구 명동8가길 59 (충무로2가),헨나호텔서울명동,관광호텔업,198898.282009528,451082.839302118,126.9883184259992,37.56202354326268,954809.7078788214,1951530.428787721,POINT (954809.7078788214 1951530.428787721)
영업중,"서울특별시 서초구 강남대로 253, 준타워 (서초동)",힐튼 가든 인 서울 강남,관광호텔업,202827.205726281,442635.958648293,127.03275517230432,37.48591417268325,958692.3184325092,1943066.107701477,POINT (958692.3184325092 1943066.107701477)
영업중,서울특별시 관악구 봉천로12길 25 (신림동),팰리스,호스텔업,193710.457962963,442822.304969444,126.92967282737409,37.48757544222426,949580.1694293788,1943300.6333437967,POINT (949580.1694293788 1943300.6333437967)
영업중,서울특별시 관악구 신림로70길 14 (신림동),골드빌,호스텔업,193706.653374624,442832.744067596,126.92962971881721,37.487669472326736,949576.4215840138,1943311.088494038,POINT (949576.4215840138 1943311.088494038)
영업중,서울특별시 광진구 아차산로76가길 12 (광장동),나무호텔,소형호텔업,209407.745384399,449459.252995276,127.10724628815103,37.54734859450873,965306.3321350294,1949851.7874309304,POINT (965306.3321350294 1949851.7874309304)
영업중,서울특별시 강북구 삼양로 689 (우이동),안토,휴양콘도미니엄업,200704.539774217,462416.392839185,127.00877199003585,37.664137264278565,956675.4041496485,1962849.8813668885,POINT (956675.4041496485 1962849.8813668885)
영업중,서울특별시 영등포구 양산로3길 11 (양평동3가),가예2,호스텔업,189774.099547968,447173.161267046,126.88510365157744,37.52674102725376,945668.3826566242,1947670.6404391297,POINT (945668.3826566242 1947670.6404391297)
영업중,"서울특별시 종로구 돈화문로 92, 고려빌딩 2~5층 (와룡동)",클래식 아파트먼트 익선,호스텔업,199094.426974085,452705.663555768,126.99053629490123,37.57664522368523,955014.3802851236,1953151.5682363436,POINT (955014.3802851236 1953151.5682363436)
영업중,"서울특별시 종로구 대학로2길 13, 2~3층 (효제동)",하우스 오손 종묘점,호스텔업,200179.814528611,452151.358602176,127.00282328409125,37.57165150976102,956096.3963203975,1952591.7277856052,POINT (956096.3963203975 1952591.7277856052)
영업중,"서울특별시 중구 을지로 144, 지상2층 (을지로3가)",아르보 스테이,호스텔업,199397.147619054,451545.552347045,126.99396428475212,37.56619303263783,955310.8285946557,1951990.312917335,POINT (955310.8285946557 1951990.312917335)
영업중,"서울특별시 종로구 돈화문로 5-5, 한남빌딩 4,6층 (관수동)",HELLO HOSTEL,호스텔업,199221.509430179,451851.540972503,126.99197590747234,37.56894981059035,955136.8827299941,1952297.1111974244,POINT (955136.8827299941 1952297.1111974244)
영업중,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 5층 (청진동)",하나데이즈 종로광화문(Hana Days Jongno-Gwanghwamun,호스텔업,198237.929525915,452179.998288835,126.98084166769937,37.571907746357425,954155.4349908568,1952630.6538838323,POINT (954155.4349908568 1952630.6538838323)
영업중,서울특별시 동대문구 장한로21길 8 (장안동),동대문 시그니처 관광호텔,관광호텔업,206091.537162593,451990.224278208,127.0697408348924,37.570180005640715,962004.8898146779,1952399.309448984,POINT (962004.8898146779 1952399.309448984)
영업중,"서울특별시 종로구 종로5길 32-5, 삼선빌딩 6층 (청진동)",헤이븐 스테이 종로,호스텔업,198237.929525915,452179.998288835,126.98084166769937,37.571907746357425,954155.4349908568,1952630.6538838323,POINT (954155.4349908568 1952630.6538838323)
영업중,"서울특별시 강남구 테헤란로6길 18, 3층 (역삼동)",파크뷰 강남 호스텔,호스텔업,202638.586484774,443915.833907599,127.03062697735811,37.497446392495945,958510.549620671,1944346.4679624527,POINT (958510.549620671 1944346.4679624527)
영업중,"서울특별시 중구 퇴계로 210, 지상4층 (필동2가)",라임스테이 명동 호스텔,호스텔업,199492.981109179,450994.468193414,126.99504944077349,37.5612278896839,955403.702114964,1951438.9398451683,POINT (955403.702114964 1951438.9398451683)
영업중,"서울특별시 중구 삼일대로8길 13, 지상7층 (충무로2가)",호스텔 고울,호스텔업,199024.562771375,451170.488726466,126.98974757746129,37.56281340619536,954936.4031931639,1951617.3738714105,POINT (954936.4031931639 1951617.3738714105)
영업중,"서울특별시 중구 을지로27길 40, 지상3층~지상5층 (주교동)",먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],호스텔업,199857.605071367,451819.223280697,126.99917606506641,37.56865899442072,955772.5539647506,1952261.4333861242,POINT (955772.5539647506 1952261.4333861242)
영업중,"서울특별시 서대문구 명물길 6, 6-7층 (창천동)",노마드 스테이 인 홍대,호스텔업,194398.900504068,450561.690366905,126.93739739662006,37.557311373452215,950309.3391533375,1951033.3394285128,POINT (950309.3391533375 1951033.3394285128)
영업중,"서울특별시 종로구 삼일대로17길 17, 3층 (관철동)",HI STAY JONGNO,호스텔업,198737.963708985,451864.041221302,126.98650249269944,37.569061867082354,954653.595354734,1952312.170559678,POINT (954653.595354734 1952312.170559678)
영업중,서울특별시 종로구 종로65길 12-22 (숭인동),TES,호스텔업,201741.476646868,452548.707959757,127.02050173099994,37.5752300587593,957659.5420037978,1952980.6367036293,POINT (957659.5420037978 1952980.6367036293)
영업중,"서울특별시 중구 서소문로 133, 지상7층,지상8층,지상10층,지상11층 (서소문동)",THE VILLA 23,호스텔업,197769.961816205,451288.74158068,126.97554718641555,37.56387658179012,953682.9267284017,1951742.2317116975,POINT (953682.9267284017 1951742.2317116975)
영업중,"서울특별시 중구 난계로17길 58-14, 지하1층~지상5층 (황학동)",FRGE (에프알지이),호스텔업,201769.918012603,451982.737675836,127.0208223778318,37.57013068481505,957684.970618891,1952414.7421312013,POINT (957684.970618891 1952414.7421312013)
영업중,"서울특별시 마포구 양화로 124, 3층 (서교동)",더 센트럴 홍대,호스텔업,192937.426138742,450226.210530626,126.92086039573633,37.55427859568365,948846.658402458,1950705.7384751984,POINT (948846.658402458 1950705.7384751984)
영업중,"서울특별시 마포구 신촌로12나길 32, 2층 (노고산동)",코코스테이,호스텔업,194121.619460487,450289.132332369,126.93426147048446,37.554853908357664,950030.7219346882,1950762.358195708,POINT (950030.7219346882 1950762.358195708)
영업중,"서울특별시 마포구 양화로 118, 5층 (서교동)",슬로우온 호스텔,호스텔업,192880.563694394,450175.878676492,126.92021737292237,37.5538246696335,948789.5513596805,1950655.7277112016,POINT (948789.5513596805 1950655.7277112016)
영업중,"서울특별시 중구 삼일대로8길 12, 지하1층,지상6층~지상10층 (충무로2가)",트래비스타 호스텔,호스텔업,199020.607295698,451148.336104531,126.98970283949339,37.56261380901544,954932.3318375632,1951595.251022022,POINT (954932.3318375632 1951595.251022022)
영업중,"서울특별시 중구 남대문로 66-1, 지상2층~지상3층 (명동2가)",HISTAY HOSTEL,호스텔업,198357.308994559,451193.911492637,126.9821953064519,37.563023448319626,954269.5384142868,1951644.3250778704,POINT (954269.5384142868 1951644.3250778704)
영업중,서울특별시 강남구 논현로124길 19-4 (논현동),GAM,호스텔업,202872.299954252,445628.524672533,127.0332764583165,37.51287701846413,958753.237914284,1946057.2340994969,POINT (958753.237914284 1946057.2340994969)
영업중,서울특별시 중구 명동8나길 38 (충무로1가),르메르디앙 서울 명동,관광호텔업,198403.083197305,451049.012425837,126.98271372478672,37.56171800714729,954314.5262288505,1951499.240787895,POINT (954314.5262288505 1951499.240787895)
영업중,서울특별시 중구 명동8나길 38 (충무로1가),목시 서울 명동,관광호텔업,198403.083197305,451049.012425837,126.98271372478672,37.56171800714729,954314.5262288505,1951499.240787895,POINT (954314.5262288505 1951499.240787895)
영업중,"서울특별시 영등포구 영등포로27길 17, 퍼스티어 호스텔 (당산동1가)",SD Firstier,호스텔업,191019.994049092,446713.408294767,126.89920397040433,37.522611733936714,946911.3584272003,1947204.465640597,POINT (946911.3584272003 1947204.465640597)
영업중,서울특별시 송파구 올림픽로32길 7-1 (방이동),호텔 더 캐슬(방이2),관광호텔업,209577.698774715,445907.77255221,127.10912350318426,37.51534828893977,965457.4005342391,1946300.857508028,POINT (965457.4005342391 1946300.857508028)
영업중,서울특별시 중구 소공로6길 38 (남산동2가),올리브 호스텔,호스텔업,198614.550199488,450677.047277743,126.9851078837817,37.55836699718804,954523.9373401738,1951126.3020960493,POINT (954523.9373401738 1951126.3020960493)
영업중,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",(주)조선호텔앤리조트 조선팰리스강남,관광호텔업,203599.062771687,444556.062267296,127.04149158215341,37.503211664855534,959474.0298439538,1944981.354128801,POINT (959474.0298439538 1944981.354128801)
영업중,서울특별시 관악구 신림로64길 29 (신림동),하센 K2호텔,관광호텔업,193859.618674702,442562.87358396,126.93136157149256,37.48523897850548,949727.8986275004,1943040.5140280386,POINT (949727.8986275004 1943040.5140280386)
영업중,서울특별시 동대문구 왕산로 226 (전농동),HOTEL THE DESIGNERS CHEONGNYANGNI,관광호텔업,204138.950468648,453269.018797518,127.04764569924076,37.58171247816646,960059.8735826188,1953687.9427655211,POINT (960059.8735826188 1953687.9427655211)
영업중,서울특별시 동대문구 이문로 192 (이문동),쓰리세븐호텔,호스텔업,205424.949299884,455714.48034047,127.06222265814974,37.60373910923785,961358.3276390685,1956125.5946462806,POINT (961358.3276390685 1956125.5946462806)
영업중,서울특별시 동대문구 왕산로 22 (신설동),맹그로브 신설,관광호텔업,202233.604900045,452654.5266264,127.02607305184213,37.57618244402639,958152.0343795443,1953083.8030314585,POINT (958152.0343795443 1953083.8030314585)
영업중,서울특별시 동대문구 천호대로 377 (장안동),골든씨티호텔,관광호텔업,205320.396297203,451122.642371749,127.06100571632925,37.56236791712189,961229.4607432459,1951536.1672440532,POINT (961229.4607432459 1951536.1672440532)
영업중,"서울특별시 관악구 신림로66길 16 (신림동, 신트라호텔)",신트라(SINTRA) 호텔,관광호텔업,193791.550336071,442572.551886902,126.93059186511152,37.48532572058272,949659.9081577183,1943050.548808585,POINT (949659.9081577183 1943050.548808585)
영업중,서울특별시 관악구 난곡로64길 5 (신림동),어반(Urban)호텔,관광호텔업,192409.819263986,442132.089971458,126.91497369747019,37.4813467470893,948276.3857072956,1942617.5717987511,POINT (948276.3857072956 1942617.5717987511)
영업중,서울특별시 관악구 신림동7길 52 (신림동),(주)관광호텔 뜨랑블루,관광호텔업,193457.995986558,442484.950403885,126.92682126899378,37.484534106989514,949326.0206533027,1942964.7469991036,POINT (949326.0206533027 1942964.7469991036)
영업중,서울특별시 관악구 신림로 349 (신림동),WD호텔,관광호텔업,193672.292011766,442595.201521853,126.92924325650965,37.48552897676934,949540.8163818241,1943073.820781749,POINT (949540.8163818241 1943073.820781749)
영업중,"서울특별시 관악구 남부순환로 1458 (신림동, CS프리미어호텔)",아늑 시그니처 호텔 서울 구로,관광호텔업,192221.284006412,442115.233810003,126.91284228880897,37.4811932925653,948087.8347318094,1942601.7199882418,POINT (948087.8347318094 1942601.7199882418)
영업중,서울특별시 관악구 신림로65길 16-18 (신림동),어반스테이,호스텔업,193608.44765448,442632.12005209,126.92852106520873,37.48586116905433,949477.1924041302,1943111.062779559,POINT (949477.1924041302 1943111.062779559)
영업중,서울특별시 동대문구 회기로 188-12 (휘경동),체이슨 엠(CHASON M),호스텔업,204932.775091374,454118.502321589,127.05663839988704,37.58936234543213,960857.8842277902,1954532.872824143,POINT (960857.8842277902 1954532.872824143)
영업중,서울특별시 동대문구 천호대로 383 (장안동),더 리센츠,관광호텔업,205377.431831779,451112.370883917,127.06165118634338,37.56227504517608,961286.4187751204,1951525.5975196883,POINT (961286.4187751204 1951525.5975196883)
영업중,서울특별시 동대문구 왕산로 28 (신설동),호텔 부티크나인,관광호텔업,202286.682586248,452683.713874138,127.02667399985872,37.5764452908208,958205.2455884826,1953112.697084316,POINT (958205.2455884826 1953112.697084316)
영업중,"서울특별시 강남구 테헤란로 521 (삼성동, 그랜드인터콘티넨탈호텔)",그랜드인터컨티넨탈 서울 파르나스,,205314.159889285,445204.709309676,127.06089284405361,37.50904780177641,961191.8704059738,1945620.6582790688,POINT (961191.8704059738 1945620.6582790688)
영업중,서울특별시 강남구 삼성로 431 (대치동),이비스 스타일 앰배서더 강남,관광호텔업,204976.284445723,444767.617235233,127.05706847699162,37.505111473116116,960851.8169192127,1945185.5317864527,POINT (960851.8169192127 1945185.5317864527)
영업중,"서울특별시 강남구 강남대로 588 (논현동, 렉스관광호텔)",렉스 관광 호텔,,201746.195,445794.05,127.02053967528754,37.514371133894564,957628.4607749737,1946228.656892546,POINT (957628.4607749737 1946228.656892546)
영업중,"서울특별시 강남구 테헤란로 606 (대치동, 호텔아이파크(주))",파크하얏트서울,관광호텔업,205601.904041677,445151.509504571,127.0641468957995,37.50856679257409,961479.2165800547,1945565.9562777046,POINT (961479.2165800547 1945565.9562777046)
영업중,"서울특별시 강남구 봉은사로 139 (논현동, 베스트웨스턴 강남호텔)",베스트웨스턴 프리미어 강남호텔,,202564.648054725,444905.529446636,127.02979420834052,37.50636373619418,958441.8808206288,1945336.158076829,POINT (958441.8808206288 1945336.158076829)
영업중,"서울특별시 강남구 테헤란로33길 16 (역삼동, 리더스관광호텔)",트리아관광호텔,,203414.8682942,444515.570280103,127.03940827754455,37.502847519333905,959289.6950115522,1944941.8536663933,POINT (959289.6950115522 1944941.8536663933)
영업중,"서울특별시 강남구 도산대로1길 83 (신사동, 까사미아호텔)",라까사호텔,,201658.416590861,446639.566102925,127.01954864327304,37.52198935525838,957545.195765259,1947074.2996328904,POINT (957545.195765259 1947074.2996328904)
영업중,서울특별시 강남구 테헤란로25길 10 (역삼동),AC 호텔 바이 메리어트 서울 강남,,203065.439088667,444338.739765925,127.03545575745953,37.50125548082919,958939.4699189733,1944766.9442568538,POINT (958939.4699189733 1944766.9442568538)
영업중,서울특별시 광진구 능동로 90 (자양동),더 클래식 500 펜타즈,관광호텔업,206217.434726027,448506.218743834,127.07113672241749,37.53878864132817,962112.2684349034,1948916.0475094325,POINT (962112.2684349034 1948916.0475094325)
영업중,서울특별시 광진구 천호대로 521 (중곡동),호텔더디자이너스건대,관광호텔업,206698.893815455,450714.384110768,127.07660424869789,37.55868066480291,962605.2358961987,1951120.7661404775,POINT (962605.2358961987 1951120.7661404775)
영업중,서울특별시 광진구 천호대로 560 (능동),호텔부티크나인,관광호텔업,207010.871583566,450476.132985226,127.08013287138506,37.55653175009068,962915.8240965846,1950880.9578439596,POINT (962915.8240965846 1950880.9578439596)
영업중,서울특별시 광진구 동일로 214 (군자동),호텔컬리넌 건대2,관광호텔업,206049.041722081,449837.413487285,127.06924225160446,37.55078369746546,961950.9984380648,1950247.5956228923,POINT (961950.9984380648 1950247.5956228923)
영업중,서울특별시 광진구 동일로 156 (화양동),에이치 에비뉴 건대점,관광호텔업,205814.775584133,449312.4702829,127.06658706031378,37.546055498428885,961714.0448678393,1949724.1065014566,POINT (961714.0448678393 1949724.1065014566)
영업중,서울특별시 광진구 동일로 172 (화양동),호텔더디자이너스프리미어성수&건대,관광호텔업,205879.365670312,449454.638559578,127.06731907571884,37.547336016821966,961779.362294336,1949865.8749343585,POINT (961779.362294336 1949865.8749343585)
영업중,"서울특별시 광진구 자양로18길 26, 4층 (구의동)",휴호스텔,호스텔업,207451.978559216,448383.349035758,127.08510399825514,37.537672534630914,963345.6604488557,1948786.6860195908,POINT (963345.6604488557 1948786.6860195908)
영업중,"서울특별시 광진구 동일로 90, 호텔케이월드 (자양동)",호텔케이월드,관광호텔업,205540.082598602,448702.306849626,127.06347413548797,37.540559649042365,961436.2294298005,1949115.64556514,POINT (961436.2294298005 1949115.64556514)
영업중,서울특별시 광진구 워커힐로 177 (광장동),SK 네트웍스 (주) 워커힐,관광호텔업,209775.267831522,450327.57709331,127.11141665783057,37.5551683044703,965678.3068143268,1950717.8086625533,POINT (965678.3068143268 1950717.8086625533)
영업중,서울특별시 동대문구 왕산로 269 (청량리동),위코스테이 청량리,관광호텔업,204390.028486003,453618.739915578,127.0504902710426,37.58486227033338,960312.7054486261,1954036.19116056,POINT (960312.7054486261 1954036.19116056)
영업중,"서울특별시 동대문구 왕산로 11-1, 4~5층 (신설동)",호스텔 메트로,호스텔업,202127.604983917,452682.7306843,127.02487317189296,37.57643680238299,958046.2265138044,1953112.5579550604,POINT (958046.2265138044 1953112.5579550604)
영업중,서울특별시 강서구 화곡로 327 (화곡동),이지갤러리관광호텔,관광호텔업,186720.895010675,450123.211356154,126.85050955009471,37.553281572413546,942631.9887469893,1950635.733203682,POINT (942631.9887469893 1950635.733203682)
영업중,서울특별시 강서구 남부순환로 190 (외발산동),호텔 디아망,관광호텔업,183962.828662192,449599.177635822,126.81930838143182,37.54851605901518,939872.1993277092,1950126.5198286667,POINT (939872.1993277092 1950126.5198286667)
영업중,서울특별시 강서구 하늘길 38 (방화동),(주)호텔롯데 롯데시티호텔 김포공항,관광호텔업,182524.823835629,451438.25089679,126.80299177996905,37.5650595951424,938444.4910952102,1951972.517474788,POINT (938444.4910952102 1951972.517474788)
영업중,서울특별시 강서구 방화대로 94 (외발산동),메이필드 호텔,관광호텔업,183863.692502412,449443.610735042,126.81818997557176,37.54711268553788,939772.2763506133,1949971.5376530685,POINT (939772.2763506133 1949971.5376530685)
영업중,서울특별시 강서구 곰달래로24길 35 (화곡동),드 어반 관광호텔,관광호텔업,186440.443863809,447428.864448039,126.84738569711725,37.52900169824792,942337.3662944325,1947943.9066366237,POINT (942337.3662944325 1947943.9066366237)
영업중,서울특별시 강서구 강서로5나길 30 (화곡동),볼(Voll) 관광호텔,관광호텔업,186374.27787759,447401.426813655,126.84663765883522,37.52875350840946,942271.0803158428,1947916.830081776,POINT (942271.0803158428 1947916.830081776)
영업중,"서울특별시 강남구 영동대로 737 (청담동, 호텔리베라)",호텔리베라서울,,204714.758457103,446852.078363788,127.05412389343165,37.52389374177325,960601.435764499,1947270.5369196,POINT (960601.435764499 1947270.5369196)
영업중,"서울특별시 강남구 봉은사로 150 (역삼동, 삼정관광호텔)",삼정관광호텔,,202699.226067088,444846.764226016,127.03131605217888,37.50583388876433,958576.0937019177,1945276.7038288305,POINT (958576.0937019177 1945276.7038288305)
영업중,"서울특별시 강서구 양천로65길 41-22, 제이케이블라썸호텔 (염창동)",제이케이블라썸호텔,관광호텔업,188239.336760938,450510.801870622,126.86768733187748,37.55679444092841,944151.9010090298,1951015.1249635871,POINT (944151.9010090298 1951015.1249635871)
영업중,"서울특별시 강서구 마곡동로4길 15, 엠팰리체 7층 701호 (마곡동)",호텔 엠펠리체,관광호텔업,185373.875552476,450852.52184551,126.83525090710455,37.559832080748976,941289.3518528994,1951371.9053357104,POINT (941289.3518528994 1951371.9053357104)
영업중,"서울특별시 강서구 마곡중앙12로 10, 메리어트호텔 (마곡동)",코트야드 메리어트 서울 보타닉파크,관광호텔업,,,,,,,POINT (NaN NaN)
영업중,서울특별시 동작구 동작대로1길 15 (사당동),주식회사 에스알호텔,관광호텔업,198197.366312126,441663.188965473,126.98040921471109,37.477151746960224,954059.1767250471,1942118.2276142645,POINT (954059.1767250471 1942118.2276142645)
영업중,서울특별시 동작구 상도로 120 (상도동),핸드픽트.서울 호텔,관광호텔업,194052.281602581,444337.583039184,126.93352544891913,37.501230368876165,949929.8808409546,1944813.5085138124,POINT (949929.8808409546 1944813.5085138124)
영업중,"서울특별시 동작구 시흥대로 596 (신대방동, 신라스테이해링턴타워)",신라스테이,관광호텔업,191481.81674639,442602.765890516,126.90447617663392,37.485579386770645,947351.2356230917,1943092.975900679,POINT (947351.2356230917 1943092.975900679)
영업중,"서울특별시 강남구 도산대로 205 (신사동, 선샤인 관광호텔)",선샤인 관광호텔,관광호텔업,202471.536204701,446478.944977018,127.02874627877868,37.520540403984924,958357.1389950297,1946909.4358420942,POINT (958357.1389950297 1946909.4358420942)
영업중,"서울특별시 강남구 언주로 640 (논현동, 임페리얼팰리스호텔)",그랜드머큐어 임피리얼팰리스서울,관광호텔업,203102.074986325,445751.652027981,127.03587590882915,37.513985664337085,958983.5727854412,1946179.0951539667,POINT (958983.5727854412 1946179.0951539667)
영업중,"서울특별시 강남구 논현로 645 (논현동, 뉴힐탑호텔)",엘리에나호텔,,202670.053376769,445410.505681503,127.0309881130841,37.51091326717442,958549.917900792,1945840.373628961,POINT (958549.917900792 1945840.373628961)
영업중,"서울특별시 강남구 봉은사로 130 (역삼동, 노보텔 앰배서더 강남 서울)",노보텔 앰배서더 강남,관광호텔업,202482.701418444,444787.812950605,127.02886701898474,37.505303331403816,958359.3437253811,1945218.922687811,POINT (958359.3437253811 1945218.922687811)
영업중,서울특별시 강남구 영동대로 712 (청담동),라비타 호텔,,204964.378144648,446579.714676861,127.05694589350674,37.52143846748533,960849.5120401274,1946996.960896105,POINT (960849.5120401274 1946996.960896105)
